,movieId,TITLE,TMDB_SCORE,IMDB_SCORE,TOTAL_RATINGS,FEATURED CREW,TOP BILLED CAST,ORIGINAL LANGUAGE,RUN TIME,GENRE,BUDGET,REVENUE
4171,5522,Rollerball,61,6.6,"18,864","[(William Harrison, 69566, Author, Screenplay), (Norman Jewison, 13563, Director)]","[(James Caan, 3085, Jonathan E.), (John Houseman, 11783, Bartholomew), (Maud Adams, 10342, Ella), (John Beck, 41269, Moonpie), (Moses Gunn, 6561, Cletus)]",English,2h5m,"[Adventure, Action, Science Fiction]",-,"$30,000,000.00 "
4172,5523,The Adventures of Pluto Nash,43,3.8,"21,365","[(Neil Cuthbert, 59648, Screenplay), (Ron Underwood, 33485, Director)]","[(Eddie Murphy, 776, Pluto Nash), (Randy Quaid, 1811, Bruno), (Rosario Dawson, 5916, Dina Lake), (Joe Pantoliano, 532, Mogan), (Jay Mohr, 12217, Tony Francis)]",English,1h35m,"[Action, Comedy, Science Fiction]","$100,000,000.00 ","$7,103,973.00 "
4173,5524,Blue Crush,57,5.6,"27,337","[(John Stockwell, 57082, Director, Screenplay), (Lizzy Weiss, 57083, Screenplay)]","[(Kate Bosworth, 7517, Anne Marie Chadwick), (Matthew Davis, 56045, Matt Tollman), (Michelle Rodriguez, 17647, Eden), (Sanoe Lake, 57088, Lena), (Mika Boorem, 21027, Penny Chadwick)]",English,1h44m,[Adventure],"$25,000,000.00 ","$51,842,679.00 "
4174,5525,Mostly Martha,66,7.3,"7,163","[(Sandra Nettelbeck, 18903, Director, Screenplay)]","[(Martina Gedeck, 678, Martha Klein), (Maxime Foerste, 33509, Lina Klein), (Sergio Castellitto, 2166, Mario), (August Zirner, 11951, MarthaÂ´s Therapist), (Sibylle Canonica, 4533, Frida)]",German,1h46m,"[Romance, Drama, Comedy]",-,"$9,852,022 "
4175,5527,Possession,64,6.4,"12,016","[(Neil LaBute, 58689, Director, Screenplay), (Laura Jones, 65035, Screenplay)]","[(Gwyneth Paltrow, 12052, Maud Bailey), (Aaron Eckhart, 6383, Roland Mitchell), (Jeremy Northam, 18325, Randolph Henry Ash), (Jennifer Ehle, 49971, Christabel LaMotte), (Lena Headey, 17286, Blanche Glover)]",English,1h42m,"[Drama, Mystery, Romance]","$25,000,000.00 ","$10,113,733.00 "
4176,5528,One Hour Photo,66,6.8,"102,956","[(Mark Romanek, 57446, Director, Writer)]","[(Robin Williams, 2157, Seymour Parrish), (Connie Nielsen, 935, Nina Yorkin), (Michael Vartan, 15424, Will Yorkin), (Erin Daniels, 18662, Maya Burson), (Eriq La Salle, 23628, Det. James Van Der Zee)]",English,1h36m,"[Horror, Thriller]","$12,000,000.00 ","$52,223,306.00 "
4177,5530,S1m0ne,55,6.1,"54,297","[(Andrew Niccol, 8685, Director, Screenplay)]","[(Al Pacino, 1158, Viktor Taransky), (Rachel Roberts, 35198, Simone), (Catherine Keener, 2229, Elaine Christian), (Evan Rachel Wood, 38940, Lainey Christian Taransky), (Jay Mohr, 12217, Hal Sinclair)]",English,1h57m,"[Comedy, Drama, Science Fiction]",-,"$19,576,023.00 "
4178,5531,Undisputed,61,6.2,"24,787","[(Walter Hill, 1723, Director), (David Giler, 915, Writer)]","[(Wesley Snipes, 10814, Monroe Hutchen), (Ving Rhames, 10182, George 'Iceman' Chambers), (Peter Falk, 2314, Mendy Ripstein), (Michael Rooker, 12132, A.J. Mercker), (Jon Seda, 288, Jesus 'Chuy' Campos)]",English,1h36m,"[Action, Adventure, Drama, Thriller]","$20,000,000.00 ","$12,398,628.00 "
4179,5534,Hush!,70,6.8,571,"[(Ryosuke Hashiguchi, 96557, Director)]","[(Reiko Kataoka, 96558, Asako Fujikura), (Kazuya Takahashi, 96559, Naoya Hase), (Seiichi Tanabe, 58675, Katsuhiro Kurita), (Yoko Akino, 96560, Yoko Kurita), (Manami Fuji, 96561, Katsumi Hase, Naoya's Mother)]",Japanese,2h15m,"[Drama, Foreign]",-,"$21,278,"
4180,5535,How I Killed My Father,63,6.8,857,"[(Anne Fontaine, 48583, Director)]","[(Michel Bouquet, 11989, Maurice), (Charles Berling, 48576, Jean-Luc), (Natacha RÃ©gnier, 59826, Isa), (Amira Casar, 20577, Myriem), (StÃ©phane Guillon, 235613, Patrick)]",English,1h38m,"[Drama, Foreign]",FRF,"$7,480,"
4181,5538,The Care Bears Movie,53,5.6,"4,458","[(Peter Sauder, 68733, Screenplay), (Arna Selznick, 68732, Director)]","[(Mickey Rooney, 1937, Mr. Cherrywood (voice)), (Jackie Burroughs, 61185, The Spirit (voice)), (Georgia Engel, 52697, Love-a-Lot-Bear (voice)), (Sunny Besen Thrasher, 68727, Jason (voice)), (Eva Almos, 68728, Friend Bear / Swift Heart Rabbit (voice))]",English,1h17m,"[Adventure, Fantasy, Animation, Comedy, Science Fiction, Family]","$2,000,000 ","$22,934,000 "
4182,5539,Care Bears Movie II: A New Generation,55,5.3,"1,784","[(Dale Schott, 85365, Director)]","[(Hadley Kay, 85367, Dark Heart / The Boy (voice)), (Chris Wiggins, 44163, Great Wishing Star (voice)), (Cree Summer, 34985, Christy (voice) (as Cree Summer Francks)), (Alyson Court, 74951, Dawn (voice)), (Michael Fantini, 85368, John (voice))]",English,1h16m,"[Adventure, Animation, Family]",-,"$8,540,346 "
4183,5540,Clash of the Titans,68,6.9,"35,350","[(Beverley Cross, 64824, Screenplay), (Desmond Davis, 64823, Director)]","[(Laurence Olivier, 3359, Zeus), (Claire Bloom, 29545, Hera), (Maggie Smith, 10978, Thetis), (Jack Gwillim, 13331, Poseidon), (Harry Hamlin, 64825, Perseus)]",English,1h58m,"[Adventure, Fantasy, Family]","$15,000,000.00 ","$41,092,328.00 "
4184,5541,Hot Shots!,64,6.7,"85,923","[(Jim Abrahams, 12936, Author, Director), (Pat Proft, 12991, Author)]","[(Charlie Sheen, 6952, Lt. Topper Harley / Rhett Butler / Superman), (Cary Elwes, 2130, Lt. Kent Gregory), (Valeria Golino, 3124, Ramada Thompson / Scarlett O'Hara / Lois Lane), (Lloyd Bridges, 2177, Adm. Thomas 'Tug' Benson), (Kevin Dunn, 14721, Lt. Cmdr. James Block)]",English,1h24m,"[Action, Comedy, War]","$26,000,000.00 ","$181,096,164.00 "
4185,5544,Time After Time,68,7.2,"12,865","[(Nicholas Meyer, 1788, Director, Screenplay), (Steve Hayes, 1229215, Story), (Karl Alexander, 1151462, Story)]","[(Malcolm McDowell, 56890, H. G. Wells), (David Warner, 2076, Jack the Ripper - John Leslie Stevenson), (Mary Steenburgen, 2453, Amy Robbins), (Charles Cioffi, 6354, Lt. Mitchell), (Kent Williams, 12854, Assistant)]",English,1h52m,"[Adventure, Drama, Comedy, Science Fiction, Thriller]",-,-
4186,5548,Down and Out in Beverly Hills,58,6.1,"13,673","[(Paul Mazursky, 47773, Director, Screenplay), (Leon Capetanos, 61243, Screenplay)]","[(Nick Nolte, 1733, Jerry Baskin), (Bette Midler, 73931, Barbara Whiteman), (Richard Dreyfuss, 3037, David 'Dave' Whiteman), (Elizabeth PeÃ±a, 7430, Carmen), (Little Richard, 22865, Orvis Goodnight)]",English,1h43m,[Comedy],"$14,000,000.00 ","$62,134,225.00 "
4187,5553,Stakeout,63,6.6,"20,207","[(Jim Kouf, 21155, Screenplay), (John Badham, 12840, Director)]","[(Richard Dreyfuss, 3037, Det. Chris Lecce), (Emilio Estevez, 2880, Det. Bill Reimers), (Madeleine Stowe, 289, Maria McGuire), (Aidan Quinn, 18992, Richard ""Stick"" Montgomery), (Dan Lauria, 29774, Det. Phil Coldshank)]",English,1h56m,"[Action, Comedy, Romance]",-,"$65,673,233 "
4188,5556,FearDotCom,32,3.3,"17,922","[(Josephine Coyle, 57899, Screenplay), (William Malone, 57898, Director), (Moshe Diamant, 56032, Story)]","[(Stephen Dorff, 10822, Detective Mike Reilly), (Natascha McElhone, 11317, Terry Huston), (Stephen Rea, 9029, Alistair Pratt), (Udo Kier, 1646, Polidori), (Amelia Curtis, 57897, Denise Stone)]",English,1h41m,"[Horror, Thriller]","$40,000,000.00 ","$18,902,015.00 "
4189,5558,Love and a Bullet,30,5.2,"1,168","[(Kantz, 225967, Director, Writer), (Ben Ramsey, 58037, Director, Writer)]","[(Anthony 'Treach' Criss, 62817, Malik Bishop), (Kent King, 225968, Cynda Griffie), (Charles Guardino, 177205, Damien Wiles), (Shireen Crutchfield, 165275, Hylene), (Parris Washington, 225969, Sala)]",English,1h25m,"[Action, Thriller]",-,"$16,853,"
4190,5560,Ã€ Nous la LibertÃ©,74,7.7,"3,362","[(RenÃ© Clair, 33166, Director, Story)]","[(Henri Marchand, 117802, Emile), (Raymond Cordy, 117803, Louis), (Rolla France, 117804, Jeanne), (Paul Ollivier, 117805, Paul Imaque), (Jacques Shelly, 117806, Paul)]",French,1h44m,"[Comedy, Music]",-,-
4191,5561,True Colors,65,6.3,"4,232","[(Herbert Ross, 18378, Director), (Kevin Wade, 4180, Author)]","[(John Cusack, 3036, Peter Burton), (James Spader, 13548, Tim Gerrity), (Mandy Patinkin, 25503, John Palmeri), (Imogen Stubbs, 20769, Diana Stiles), (Richard Widmark, 12149, Sen. James Stiles)]",English,1h51m,[Drama],-,"$418,807 "
4192,5562,Snipes,75,6.1,325,"[(Rich Murray, 94643, Director, Writer), (Rob Wiser, 94645, Writer)]","[(Samuel Jones III, 1003386, Erik), (Mpho Koaho, 59713, Malik), (Nelly, 69128, Prolifik / Clarence), (Dean Winters, 68763, Bobby Starr), (Zoe Saldana, 8691, Cheryl)]",English,1h53m,"[Drama, Thriller]",-,"$70,569.00 "
4193,5564,Swimfan,51,5,"17,188","[(Charles F. Bohl, 1236205, Writer), (Phillip Schneider, 1395672, Writer), (John Polson, 15337, Director)]","[(Jesse Bradford, 17772, Ben Cronin), (Erika Christensen, 21711, Madison Bell), (Shiri Appleby, 50346, Amy Miller), (Kate Burton, 20879, Carla Cronin), (Jason Ritter, 50095, Randy)]",English,1h24m,"[Drama, Thriller]","$8,500,000.00 ","$34,411,240.00 "
4194,5568,Johnny Dangerously,64,6.4,"11,723","[(Norman Steinberg, 111907, Writer), (Bernie Kukoff, 111906, Writer), (Jeff Harris, 111905, Writer), (Harry Colomby, 111904, Writer), (Amy Heckerling, 57434, Director)]","[(Michael Keaton, 2232, John Kelly (aka Johnny Dangerously)), (Peter Boyle, 1039, Jocko Dundee), (Griffin Dunne, 2171, Tommy Kelly), (Marilu Henner, 21619, Lil), (Joe Piscopo, 80868, Danny Vermin)]",English,1h30m,"[Action, Comedy, Thriller, Crime]","$9,000,000 ","$17,124,395,"
4195,5569,The Last House on the Left,60,6,"27,486","[(Wes Craven, 5140, Author, Director)]","[(Sandra Peabody, 101582, Mari Collingwood), (Lucy Grantham, 101583, Phyllis Stone), (David Hess, 101575, Krug Stillo), (Fred J. Lincoln, 100267, Fred 'Weasel' Podowski), (Jeramie Rain, 101584, Sadie)]",English,1h24m,"[Horror, Thriller]","$90,000.00 ","$10,000,000,"
4196,5570,Thesis,73,7.5,"30,511","[(Alejandro AmenÃ¡bar, 19840, Director, Screenplay), (Mateo Gil, 19841, Screenplay)]","[(Ana Torrent, 24976, ÃÅngela), (Fele MartÃ_nez, 1602, Chema), (Eduardo Noriega, 17093, Bosco), (Xabier Elorriaga, 30357, Castro), (Miguel Picazo, 37842, Figueroa)]",Spanish,2h5m,"[Horror, Thriller]","â‚¬721,214","$2,647,055.00 "
4197,5572,Barbershop,62,6.3,"24,652","[(Marshall Todd, 66118, Screenplay), (Don D. Scott, 66117, Screenplay), (Mark Brown, 66116, Screenplay), (Tim Story, 20400, Director)]","[(Ice Cube, 9778, Calvin Palmer), (Anthony Anderson, 18471, J.D.), (Cedric the Entertainer, 5726, Eddie), (Sean Patrick Thomas, 11868, Jimmy James), (Eve, 230176, Terri Jones)]",English,1h42m,"[Comedy, Drama]","$12,000,000.00 ","$75,781,642.00 "
4198,5573,Stealing Harvard,45,5.1,"11,538","[(Bruce McCulloch, 73499, Director), (Peter Tolan, 18268, Screenplay)]","[(Jason Lee, 11662, John Plummer), (Tom Green, 36423, Walter P. 'Duff' Duffy), (Leslie Mann, 41087, Elaine Warner), (Dennis Farina, 1117, Mr. Warner), (John C. McGinley, 11885, Detective Charles)]",English,1h25m,"[Action, Comedy, Drama]","$25,000,000 ","$13,973,532,"
4199,5574,The Transporter,66,6.8,"255,155","[(Corey Yuen Kwai, 35452, Director), (Louis Leterrier, 18865, Director), (Robert Mark Kamen, 61, Screenplay), (Luc Besson, 59, Screenplay)]","[(Jason Statham, 976, Frank Martin), (Shu Qi, 21911, Lai), (FranÃ§ois BerlÃ©and, 7693, Tarconi), (Matt Schulze, 31841, Wall Street), (Ric Young, 11397, Mr. Kwai)]",English,1h32m,"[Action, Crime, Thriller]","$21,000,000.00 ","$43,928,932.00 "
4200,5575,Betty Fisher and Other Stories,70,6.9,"1,476","[(Claude Miller, 18209, Director, Screenplay), (Ruth Rendell, 3791, Novel)]","[(Sandrine Kiberlain, 81821, Betty Fisher), (Nicole Garcia, 24485, Margot Fisher), (Mathilde Seigner, 48577, Carole Novacki), (Luck Mervil, 286441, FranÃ§ois Diembele), (StÃ©phane Freiss, 40305, Ã‰douard)]",French,1h43m,"[Drama, Thriller, Crime, Foreign]",FRF,"$206,400,"
4201,5577,Igby Goes Down,65,7,"30,023","[(Burr Steers, 58552, Author, Director)]","[(Kieran Culkin, 18793, Jason 'Igby' Slocumb, Jr.), (Claire Danes, 6194, Sookie Sapperstein), (Jeff Goldblum, 4785, D.H. Banes), (Jared Harris, 15440, Russel), (Amanda Peet, 2956, Rachel)]",English,1h37m,"[Comedy, Drama]","$9,000,000.00 ","$4,777,465.00 "
4202,5581,Betsy's Wedding,53,5.6,"2,990","[(Alan Alda, 21278, Director)]","[(Alan Alda, 21278, Eddie Hopper), (Molly Ringwald, 21625, Betsy Hopper), (Joe Pesci, 4517, Oscar Henner), (Ally Sheedy, 12851, Connie Hopper), (Samuel L. Jackson, 2231, Taxi Dispatcher (Mickey))]",English,1h34m,[Comedy],-,"$19,740,070.00 "
4203,5582,Captain Ron,55,5.7,"18,054","[(John Dwyer, 225605, Screenplay, Story), (Thom Eberhardt, 68381, Director, Screenplay)]","[(Kurt Russell, 6856, Captain Ron), (Martin Short, 519, Martin Harvey), (Mary Kay Place, 5960, Katherine Harvey), (Benjamin Salisbury, 76759, Benjamin Harvey), (Meadow Sisto, 76760, Caroline Harvey)]",English,1h40m,"[Action, Adventure, Comedy, Family]","$24,000,000.00 ","$22,518,097.00 "
4204,5585,Ernest Scared Stupid,59,5.8,"9,286","[(John R. Cherry III, 83961, Director, Story), (Coke Sams, 1340740, Story), (Charles Gale, 1179542, Screenplay)]","[(Jim Varney, 12899, Ernest P. Worrell), (Eartha Kitt, 70243, Francis ""Old Lady"" Hackmore), (Shay Astar, 146564, Elizabeth), (Bill Byrge, 147454, Bobby Tulip), (Austin Nagler, 1666844, Kenny)]",English,1h31m,"[Horror, Comedy, Family]",-,"$14,143,280 "
4205,5588,The Hills Have Eyes,61,6.4,"24,157","[(Wes Craven, 5140, Director, Screenplay)]","[(Martin Speer, 73781, Doug Wood), (Russ Grieve, 73782, Big Bob Carter), (John Steadman, 101765, Fred), (James Whitworth, 101766, Jupiter), (Virginia Vincent, 101768, Ethel Carter)]",English,1h29m,[Horror],"$230,000.00 ","$25,000,000.00 "
4206,5597,Suburban Commando,47,4.4,"8,133","[(Burt Kennedy, 18579, Director), (Frank A. Cappello, 10948, Screenplay)]","[(Hulk Hogan, 16620, Shep Ramsey), (Christopher Lloyd, 1062, Charlie Wilcox), (Shelley Duvall, 10409, Jenny Wilcox), (Larry Miller, 1211, Adrian Beltz), (William Ball, 87916, Gen. Suitor)]",English,1h28m,"[Action, Comedy, Family, Science Fiction]",-,"$6,948,859 "
4207,5599,Tabu,74,7.6,"3,863","[(F.W. Murnau, 9076, Director, Screenplay)]","[(Matahi, 14582, The Boy), (Anne Chevalier, 14583, The Girl), (Bill Bambridge, 14584, The Policeman), (Hitu, 14585, The Old Warrior), (Jules, 14586, Policeman)]",English,1h24m,"[Adventure, Drama, Romance]","$150,000 ",-
4208,5600,The Wanderers,73,7.4,"8,236","[(Philip Kaufman, 648, Author, Director), (Rose Kaufman, 2990, Author), (Richard Price, 2989, Novel)]","[(Ken Wahl, 3002, Richie), (John Friedrich, 3004, Joey), (Karen Allen, 650, Nina), (Toni Kalem, 3006, Despie Galasso), (Alan Rosenberg, 3008, Turkey)]",English,1h57m,[Drama],-,"$23,000,000.00 "
4209,5601,The Yearling,70,7.3,"4,582","[(Marjorie Kinnan Rawlings, 1093380, Novel), (Clarence Brown, 84034, Director), (Paul Osborn, 2748, Screenplay)]","[(Gregory Peck, 8487, Ezra ""Penny"" Baxter), (Jane Wyman, 20391, Orry Baxter), (Claude Jarman Jr., 70036, Jody Baxter), (Chill Wills, 14001, Buck Forrester), (Clem Bevans, 136895, Pa Forrester)]",English,2h8m,"[Drama, Family]","$4,000,000 ","$5,200,000 "
4210,5602,The Ladykillers,73,7.8,"22,357","[(William Rose, 21008, Screenplay, Story), (Jimmy O'Connor, 43788, Screenplay), (Alexander Mackendrick, 14566, Director)]","[(Alec Guinness, 12248, Professor Marcus), (Cecil Parker, 14300, Claude, alias 'Major Courtney'), (Herbert Lom, 14503, Louis, alias 'Mr. Harvey'), (Peter Sellers, 12446, Harry, alias 'Mr. Robinson'), (Danny Green, 43791, ""One-Round"", alias 'Mr. Lawson')]",English,1h31m,"[Comedy, Crime]",-,-
4211,5603,The Lavender Hill Mob,74,7.7,"10,447","[(T. E. B. Clarke, 107455, Screenplay), (Charles Crichton, 8929, Director)]","[(Alec Guinness, 12248, Holland), (Stanley Holloway, 12727, Pendlebury), (Sid James, 40952, Lackery), (Alfie Bass, 30119, Shorty), (Marjorie Fielding, 109862, Mrs. Chalk)]",English,1h21m,"[Comedy, Crime]",-,-
4212,5604,The Man in the White Suit,69,7.4,"7,230","[(Roger MacDougall, 73246, Screenplay), (Alexander Mackendrick, 14566, Director)]","[(Alec Guinness, 12248, Sidney Strantton), (Joan Greenwood, 45466, Daphne Birnley), (Cecil Parker, 14300, Alan Birnley), (Michael Gough, 3796, Michael Corland), (Ernest Thesiger, 2925, Sir John Kierlaw)]",English,1h25m,"[Comedy, Drama]",-,"$8,265,"
4213,5605,Ratcatcher,75,7.5,"6,785","[(Lynne Ramsay, 83287, Director, Writer)]","[(William Eadie, 110950, James Gillespie), (Tommy Flanagan, 2478, Da), (Mandy Matthews, 110953, Ma), (Michelle Stewart, 135035, Ellen), (Lynne Ramsay Jr., 135036, Anne Marie (as Lynne Ramsay Jnr.))]",English,1h34m,[Drama],"$30,000 ","$216,781,"
4214,5607,Son of the Bride,74,7.9,"12,659","[(Juan JosÃ© Campanella, 84714, Director, Screenplay), (Fernando Castets, 640975, Screenplay)]","[(Ricardo DarÃ_n, 69310, Rafael Belvedere), (HÃ©ctor Alterio, 59136, Nino Belvedere), (Norma Aleandro, 46853, Norma Belvedere), (Eduardo Blanco, 132449, Juan Carlos), (Natalia Verbeke, 27461, Naty)]",Spanish,2h3m,"[Comedy, Drama, Romance]",-,"$624,153,"
4215,5608,The Experiment,75,7.8,"83,463","[(Mario Giordano, 7835, Author), (Christoph DarnstÃ_dt, 7834, Screenplay), (Don Bohlinger, 7833, Screenplay), (Oliver Hirschbiegel, 7832, Director)]","[(Moritz Bleibtreu, 677, Tarek Fahd, HÃ_ftling Nr. 77), (Christian Berkel, 7803, Steinhoff, HÃ_ftling Nr. 38), (Oliver Stokowski, 7804, SchÃ_tte, HÃ_ftling Nr. 82), (Wotan Wilke MÃ¶hring, 7805, Joe, HÃ_ftling Nr. 69), (Stephan Szasz, 7806, HÃ_ftling Nr. 53)]",German,1h54m,"[Drama, Thriller]",-,"$141,072,"
4216,5609,Ballistic: Ecks vs. Sever,42,3.6,"17,368","[(Wych Kaosayananda, 65615, Director), (Alan B. McElroy, 56452, Screenplay)]","[(Antonio Banderas, 3131, Agent Jeremiah Ecks), (Lucy Liu, 140, Agent Sever), (Gregg Henry, 2518, Robert Gant), (Ray Park, 11007, A.J. Ross), (Talisa Soto, 10680, Rayne Gant)]",English,1h31m,"[Action, Adventure, Thriller]","$70,000,000.00 ","$19,924,033.00 "
4217,5611,The Four Feathers,65,6.5,"29,701","[(Hossein Amini, 56960, Screenplay), (A.E.W. Mason, 56959, Novel), (Michael Schiffer, 52171, Screenplay), (Shekhar Kapur, 37630, Director)]","[(Heath Ledger, 1810, Harry Faversham), (Wes Bentley, 8210, Jack Durrance), (Kate Hudson, 11661, Ethne), (Djimon Hounsou, 938, Abou Fatma), (Michael Sheen, 3968, Trench)]",English,2h12m,"[War, Adventure, Drama, Romance]","$35,000,000.00 ","$29,882,645.00 "
4218,5612,Trapped,58,6.2,"20,800","[(Greg Iles, 56781, Novel, Screenplay), (Luis Mandoki, 46085, Director)]","[(Charlize Theron, 6885, Karen Jennings), (Kevin Bacon, 4724, Joe Hickey), (Courtney Love, 7621, Cheryl Hickey), (Stuart Townsend, 56778, William ""Will"" Jennings), (Dakota Fanning, 501, Abigail ""Abby"" Jennings)]",English,1h46m,"[Action, Crime, Drama, Thriller]","$30,000,000.00 ","$6,916,869.00 "
4219,5613,8 Women,69,7.1,"25,320","[(FranÃ§ois Ozon, 4387, Director, Screenplay)]","[(Catherine Deneuve, 50, Gaby), (Isabelle Huppert, 17882, Augustine), (Emmanuelle BÃ©art, 4885, Louise), (Fanny Ardant, 20234, Pierrette), (Virginie Ledoyen, 19163, Suzon)]",French,1h51m,"[Comedy, Thriller, Music, Crime, Mystery]","$8,000,000.00 ","$3,076,425,"
4220,5615,Invincible,65,6.5,"3,708","[(Werner Herzog, 6818, Director, Writer)]","[(Tim Roth, 3129, Herschel Steinschneider / Erik Jan Hanussen), (Jouko Ahola, 34514, Zishe Breitbart), (Udo Kier, 1646, Count Helldorf), (Anna Gourari, 282349, Marta Farra), (Max Raabe, 47237, Master of Ceremonies)]",English,1h30m,"[Drama, War]",-,"$80,636,"
4221,5617,Secretary,68,7,"72,669","[(Erin Cressida Wilson, 67796, Screenplay), (Steven Shainberg, 67795, Director)]","[(James Spader, 13548, E. Edward Grey), (Maggie Gyllenhaal, 1579, Lee Holloway), (Jeremy Davies, 4654, Peter), (Lesley Ann Warren, 21818, Joan Holloway), (Stephen McHattie, 230, Burt Holloway)]",English,1h44m,"[Comedy, Drama, Romance]","$4,000,000.00 ","$9,304,609.00 "
4222,5618,Spirited Away,83,8.6,"484,609","[(Hayao Miyazaki, 608, Director, Writer)]","[(Rumi Hiiragi, 19587, Chihiro Ogino (voice)), (Miyu Irino, 19588, Haku (voice)), (Mari Natsuki, 19589, Yubaba / Zeniba (voice)), (Bunta Sugawara, 119243, Kamaji (voice)), (Yumi Tamai, 19594, Lin (voice))]",Japanese,2h5m,"[Animation, Family, Fantasy]","$15,000,000.00 ","$274,925,095.00 "
4223,5619,The Trials of Henry Kissinger,64,7.7,"1,816","[(Eugene Jarecki, 84369, Director)]",[],English,1h20m,[Documentary],-,"$515,678,"
4224,5620,Sweet Home Alabama,61,6.2,"89,773","[(Douglas J. Eboch, 69736, Story), (C. Jay Cox, 69737, Screenplay), (Andy Tennant, 17167, Director)]","[(Reese Witherspoon, 368, Melanie ""Carmichael"" Smooter Perry), (Josh Lucas, 6164, Jake Perry), (Patrick Dempsey, 18352, Andrew Hennings), (Candice Bergen, 11850, Mayor Kate Hennings), (Rhona Mitra, 25702, Tabatha Wadmore-Smith)]",English,1h48m,"[Comedy, Romance]","$30,000,000.00 ","$180,622,424.00 "
4225,5621,The Tuxedo,53,5.3,"67,816","[(Michael J. Wilson, 5715, Screenplay, Story), (Kevin Donovan, 66654, Director), (Matt Manfredi, 54048, Story), (Phil Hay, 54047, Story), (Michael J. Leeson, 3389, Screenplay)]","[(Jackie Chan, 18897, Jimmy Tong), (Jennifer Love Hewitt, 33259, Del Blaine), (Jason Isaacs, 11355, Clark Devlin), (Debi Mazar, 5578, Steena), (Ritchie Coster, 13939, Dietrich Banning)]",English,1h38m,"[Thriller, Action, Comedy, Science Fiction]","$60,000,000 ","$104,391,623 "
4226,5622,Charly,76,6.9,738,[],"[(Heather Beers, 229565, Charly Riley), (Jeremy Hoop, 1070523, Sam Roberts), (Randy King, 1133440, Frank Roberts), (Adam Johnson, 107793, Mark Reynolds), (Gary Neilson, 1133442, Edward Riley)]",English,1h43m,"[Comedy, Drama]","$950,000 ","$814,666 "
